OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACIL,RACK_CAPAC,DELINEATOR,FINISH_TYP,SURFACE_TY,INSTALL_DA,MOUNT_TYPE,COLOR,MANUFACTUR,MODEL_TYPE,CONDITION,ASSET_COND,CONDITION_,LATITUDE,LONGITUDE,Rack Location
517891,517891,16,13361,306,17,BKR-2256,BKR,WALLINGFORD AVE N 0330 BLOCK W SIDE ( 293) 29 FT S/O N 34TH ST,SGL,2,False,GALV,PCC,2009-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-30T00:00:00,47.6479,-122.3364,"{'latitude': '47.6479', 'longitude': '-122.3364', 'needs_recoding': False}"
517892,517892,16,13361,315,-17,BKR-2263,BKR,WALLINGFORD AVE N 0330 BLOCK E SIDE ( 302) 20 FT S/O N 34TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.648,-122.3363,"{'latitude': '47.648', 'longitude': '-122.3363', 'needs_recoding': False}"
517893,517893,16,14056,141,-32,BKR-1704,BKR,EAST GREEN LAKE DR N 0710 BLOCK E SIDE ( 124) 27 FT S/O NE 72ND ST,SGL,2,False,GALV,PCC,2006-06-27T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-29T00:00:00,47.6802,-122.3257,"{'latitude': '47.6802', 'longitude': '-122.3257', 'needs_recoding': False}"
517894,517894,16,14906,118,-34,BKR-1060,BKR,E UNION ST 0280 BLOCK S SIDE (  88) 88 FT E/O M L KING JR WAY,SGL,6,False,GALV,PCC,2009-04-16T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W3606,GOOD,GOOD,2009-08-18T00:00:00,47.6129,-122.2957,"{'latitude': '47.6129', 'longitude': '-122.2957', 'needs_recoding': False}"
517895,517895,16,14910,197,-34,BKR-780,BKR,E UNION ST 0330 BLOCK S SIDE ( 167) 33 FT W/O 34TH AVE,SGL,2,False,GALV,PCC,2009-03-06T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-18T00:00:00,47.6128,-122.2896,"{'latitude': '47.6128', 'longitude': '-122.2896', 'needs_recoding': False}"
517896,517896,16,14068,111,-17,BKR-2652,BKR,EAST GREEN LAKE DR N 0785 BLOCK NE SIDE (  98) 25 FT SE/O WALLINGFORD AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,FAIR,FAIR,2009-08-17T00:00:00,47.6856,-122.3366,"{'latitude': '47.6856', 'longitude': '-122.3366', 'needs_recoding': False}"
517897,517897,16,14069,205,-17,BKR-2647,BKR,EAST GREEN LAKE DR N 0790 BLOCK N SIDE ( 192) 38 FT E/O GREEN LAKE DR N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-17T00:00:00,47.6857,-122.3376,"{'latitude': '47.6857', 'longitude': '-122.3376', 'needs_recoding': False}"
517898,517898,16,14069,195,-17,BKR-2650,BKR,EAST GREEN LAKE DR N 0790 BLOCK N SIDE ( 182) 48 FT E/O GREEN LAKE DR N,SGL,6,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W3606,GOOD,GOOD,2009-08-17T00:00:00,47.6857,-122.3375,"{'latitude': '47.6857', 'longitude': '-122.3375', 'needs_recoding': False}"
517899,517899,16,14069,166,-17,BKR-2651,BKR,EAST GREEN LAKE DR N 0790 BLOCK N SIDE ( 153) 77 FT E/O GREEN LAKE DR N,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,2009-08-17T00:00:00,47.6857,-122.3374,"{'latitude': '47.6857', 'longitude': '-122.3374', 'needs_recoding': False}"
517900,517900,16,14774,71,26,BKR-1354,BKR,E SENECA ST 0100 BLOCK N SIDE (  48) 48 FT E/O 10TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6123,-122.3191,"{'latitude': '47.6123', 'longitude': '-122.3191', 'needs_recoding': False}"
517901,517901,16,12042,54,31,BKR-1300,BKR,OLIVE WAY 0040 BLOCK NW SIDE (  31) 31 FT NE/O 4TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6123,-122.3384,"{'latitude': '47.6123', 'longitude': '-122.3384', 'needs_recoding': False}"
517902,517902,16,14950,24,-17,BKR-1373,BKR,E YESLER WAY 0260 BLOCK S SIDE (  11) 11 FT E/O 26TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6016,-122.2988,"{'latitude': '47.6016', 'longitude': '-122.2988', 'needs_recoding': False}"
517904,517904,16,13188,487,34,BKR-2878,BKR,UNION BAY PL NE 0450 BLOCK SW SIDE ( 457) 457 FT NW/O NE 45TH ST,SGL,2,False,GALV,PCC-PAD,2009-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-21T00:00:00,47.6623,-122.294,"{'latitude': '47.6623', 'longitude': '-122.294', 'needs_recoding': False}"
517905,517905,16,13188,159,34,BKR-715,BKR,UNION BAY PL NE 0450 BLOCK SW SIDE ( 129) 129 FT NW/O NE 45TH ST,SGL,2,False,GALV,PCC,2009-02-27T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-28T00:00:00,47.6616,-122.2933,"{'latitude': '47.6616', 'longitude': '-122.2933', 'needs_recoding': False}"
517906,517906,16,14109,46,17,BKR-1403,BKR,E HARRISON ST 0120 BLOCK N SIDE (  33) 33 FT E/O 12TH AVE E,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.622,-122.3166,"{'latitude': '47.622', 'longitude': '-122.3166', 'needs_recoding': False}"
517907,517907,16,15000,302,-17,BKR-2898,BKR,N 103RD ST 0180 BLOCK S SIDE ( 289) 127 FT /O MERIDIAN AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,BKR-NCONF,GOOD,GOOD,2009-11-18T00:00:00,47.7032,-122.3345,"{'latitude': '47.7032', 'longitude': '-122.3345', 'needs_recoding': False}"
517908,517908,16,15000,299,-17,BKR-2900,BKR,N 103RD ST 0180 BLOCK S SIDE ( 286) 130 FT /O MERIDIAN AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,BKR-NCONF,GOOD,GOOD,2009-11-18T00:00:00,47.7032,-122.3345,"{'latitude': '47.7032', 'longitude': '-122.3345', 'needs_recoding': False}"
517909,517909,16,13372,166,34,BKR-1605,BKR,WALLINGFORD AVE N 0440 BLOCK W SIDE ( 136) 136 FT N/O N 44TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6608,-122.3363,"{'latitude': '47.6608', 'longitude': '-122.3363', 'needs_recoding': False}"
517910,517910,16,13372,200,34,BKR-1606,BKR,WALLINGFORD AVE N 0440 BLOCK W SIDE ( 170) 170 FT N/O N 44TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6609,-122.3363,"{'latitude': '47.6609', 'longitude': '-122.3363', 'needs_recoding': False}"
517911,517911,16,13372,199,-34,BKR-1607,BKR,WALLINGFORD AVE N 0440 BLOCK E SIDE ( 169) 169 FT N/O N 44TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6609,-122.336,"{'latitude': '47.6609', 'longitude': '-122.336', 'needs_recoding': False}"
517913,517913,16,13894,238,17,BKR-2527,BKR,E CHERRY ST 0250 BLOCK N SIDE ( 225) 43 FT W/O 26TH AVE,SGL,2,False,GALV,PCC,2009-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-20T00:00:00,47.608,-122.2991,"{'latitude': '47.608', 'longitude': '-122.2991', 'needs_recoding': False}"
517914,517914,16,13894,179,17,BKR-2528,BKR,E CHERRY ST 0250 BLOCK N SIDE ( 166) 102 FT W/O 26TH AVE,SGL,2,False,GALV,PCC,2009-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-20T00:00:00,47.608,-122.2993,"{'latitude': '47.608', 'longitude': '-122.2993', 'needs_recoding': False}"
517915,517915,16,14112,207,-17,BKR-1406,BKR,E HARRISON ST 0145 BLOCK S SIDE ( 194) 28 FT W/O 15TH S AVE E,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6219,-122.3128,"{'latitude': '47.6219', 'longitude': '-122.3128', 'needs_recoding': False}"
517916,517916,16,14113,95,17,BKR-1731,BKR,E HARRISON ST 0150 BLOCK N SIDE (  82) 82 FT E/O 15TH N AVE E,SGL,2,False,GALV,PCC,2004-04-08T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6221,-122.3123,"{'latitude': '47.6221', 'longitude': '-122.3123', 'needs_recoding': False}"
517917,517917,16,10613,287,-17,BKR-876,BKR,GARFIELD ST 0020 BLOCK S SIDE ( 274) 0 FT W/O 3RD AVE N,SGL,2,False,GALV,PCC,2009-04-13T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-08-28T00:00:00,47.6331,-122.3521,"{'latitude': '47.6331', 'longitude': '-122.3521', 'needs_recoding': False}"
517918,517918,16,14083,69,-17,BKR-837,BKR,EAST GREEN LAKE WAY N 0690 BLOCK SE SIDE (  56) 56 FT NE/O 4TH AVE NE,SGL,2,False,GALV,PCC,2009-03-23T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6786,-122.3266,"{'latitude': '47.6786', 'longitude': '-122.3266', 'needs_recoding': False}"
517919,517919,16,14083,93,-17,BKR-838,BKR,EAST GREEN LAKE WAY N 0690 BLOCK SE SIDE (  80) 80 FT NE/O 4TH AVE NE,SGL,2,False,GALV,PCC,2009-03-23T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6787,-122.3265,"{'latitude': '47.6787', 'longitude': '-122.3265', 'needs_recoding': False}"
517920,517920,16,14083,106,-17,BKR-839,BKR,EAST GREEN LAKE WAY N 0690 BLOCK SE SIDE (  93) 72 FT SW/O NE RAVENNA SR BV,SGL,2,False,GALV,PCC,2009-03-23T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6787,-122.3265,"{'latitude': '47.6787', 'longitude': '-122.3265', 'needs_recoding': False}"
517921,517921,16,14083,39,-17,BKR-842,BKR,EAST GREEN LAKE WAY N 0690 BLOCK SE SIDE (  26) 26 FT NE/O 4TH AVE NE,SGL,2,False,GALV,PCC,2009-03-23T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6786,-122.3267,"{'latitude': '47.6786', 'longitude': '-122.3267', 'needs_recoding': False}"
517922,517922,16,12611,94,27,BKR-2446,BKR,ROOSEVELT WAY NE 0610 BLOCK W SIDE (  71) 71 FT N/O NE 61ST ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.673,-122.3175,"{'latitude': '47.673', 'longitude': '-122.3175', 'needs_recoding': False}"
517923,517923,16,12611,52,-27,BKR-2447,BKR,ROOSEVELT WAY NE 0610 BLOCK E SIDE (  29) 29 FT N/O NE 61ST ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6729,-122.3173,"{'latitude': '47.6729', 'longitude': '-122.3173', 'needs_recoding': False}"
517924,517924,16,12611,188,-27,BKR-2448,BKR,ROOSEVELT WAY NE 0610 BLOCK E SIDE ( 165) 7 FT S/O NE 62ND ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6733,-122.3173,"{'latitude': '47.6733', 'longitude': '-122.3173', 'needs_recoding': False}"
517925,517925,16,12612,107,27,BKR-1737,BKR,ROOSEVELT WAY NE 0620 BLOCK W SIDE (  84) 84 FT N/O NE 62ND ST,SGL,2,False,GALV,PCC,2008-09-22T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6736,-122.3175,"{'latitude': '47.6736', 'longitude': '-122.3175', 'needs_recoding': False}"
517926,517926,16,12612,134,27,BKR-1738,BKR,ROOSEVELT WAY NE 0620 BLOCK W SIDE ( 111) 111 FT N/O NE 62ND ST,SGL,2,False,GALV,PCC,2008-09-22T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6737,-122.3175,"{'latitude': '47.6737', 'longitude': '-122.3175', 'needs_recoding': False}"
517927,517927,16,12612,100,-27,BKR-2449,BKR,ROOSEVELT WAY NE 0620 BLOCK E SIDE (  77) 77 FT N/O NE 62ND ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6736,-122.3173,"{'latitude': '47.6736', 'longitude': '-122.3173', 'needs_recoding': False}"
517928,517928,16,12613,43,27,BKR-2450,BKR,ROOSEVELT WAY NE 0630 BLOCK W SIDE (  23) 23 FT N/O NE 63RD ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6743,-122.3175,"{'latitude': '47.6743', 'longitude': '-122.3175', 'needs_recoding': False}"
517929,517929,16,12613,184,27,BKR-2451,BKR,ROOSEVELT WAY NE 0630 BLOCK W SIDE ( 164) 90 FT S/O NE 64TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6747,-122.3175,"{'latitude': '47.6747', 'longitude': '-122.3175', 'needs_recoding': False}"
517930,517930,16,12613,39,-27,BKR-345,BKR,ROOSEVELT WAY NE 0630 BLOCK E SIDE (  20) 20 FT N/O NE 63RD ST,SGL,2,False,GALV,PCC,2006-06-27T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,POOR,POOR,2009-07-30T00:00:00,47.6743,-122.3173,"{'latitude': '47.6743', 'longitude': '-122.3173', 'needs_recoding': False}"
517931,517931,16,12613,166,-27,BKR-387,BKR,ROOSEVELT WAY NE 0630 BLOCK E SIDE ( 147) 107 FT S/O NE 64TH ST,SGL,2,False,GALV,PCC,2006-06-27T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-30T00:00:00,47.6746,-122.3173,"{'latitude': '47.6746', 'longitude': '-122.3173', 'needs_recoding': False}"
517932,517932,16,18499,52,17,BKR-2378,BKR,NW 58TH ST 0220 BLOCK S SIDE (  39) 39 FT W/O 22ND AVE NW,SGL,3,False,PAINT,PCC,,STBS,GRY,OTHER,BKR-RIBON,GOOD,GOOD,2009-08-03T00:00:00,47.6709,-122.385,"{'latitude': '47.6709', 'longitude': '-122.385', 'needs_recoding': False}"
517933,517933,16,18499,240,17,BKR-2355,BKR,NW 58TH ST 0220 BLOCK S SIDE ( 227) 227 FT W/O 22ND AVE NW,SGL,3,False,PAINT,PCC,,STBS,GRY,OTHER,BKR-RIBON,GOOD,GOOD,2009-08-03T00:00:00,47.6709,-122.3857,"{'latitude': '47.6709', 'longitude': '-122.3857', 'needs_recoding': False}"
517934,517934,16,15020,404,17,BKR-2191,BKR,N 105TH ST 0170 BLOCK N SIDE ( 391) 25 FT W/O WALLINGFORD AVE N,SGL,3,False,PAINT,BR,,STBS,BLK,OTHER,BKR-RIBON,GOOD,GOOD,2009-08-05T00:00:00,47.7051,-122.3359,"{'latitude': '47.7051', 'longitude': '-122.3359', 'needs_recoding': False}"
517935,517935,16,13462,23,-24,BKR-1364,BKR,WARREN PL 0300 BLOCK E SIDE (   0) 0 FT N/O 1ST AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.618,-122.3541,"{'latitude': '47.618', 'longitude': '-122.3541', 'needs_recoding': False}"
517938,517938,16,11700,127,24,BKR-156,BKR,MAYNARD AVE S 0040 BLOCK E SIDE ( 105) 105 FT S/O S JACKSON ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5988,-122.325,"{'latitude': '47.5988', 'longitude': '-122.325', 'needs_recoding': False}"
517939,517939,16,11700,221,-17,BKR-918,BKR,MAYNARD AVE S 0040 BLOCK W SIDE ( 208) 72 FT N/O S KING ST,SGL,2,False,GALV,PCC,2008-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5986,-122.3251,"{'latitude': '47.5986', 'longitude': '-122.3251', 'needs_recoding': False}"
517940,517940,16,11702,121,32,BKR-141,BKR,MAYNARD AVE S 0060 BLOCK E SIDE ( 100) 100 FT S/O S WELLER ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5972,-122.3249,"{'latitude': '47.5972', 'longitude': '-122.3249', 'needs_recoding': False}"
517941,517941,16,11702,81,32,BKR-225,BKR,MAYNARD AVE S 0060 BLOCK E SIDE (  60) 60 FT S/O S WELLER ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5973,-122.3249,"{'latitude': '47.5973', 'longitude': '-122.3249', 'needs_recoding': False}"
517943,517943,16,18909,81,34,BKR-878,BKR,NW 80TH ST 0250 BLOCK S SIDE (  51) 51 FT W/O 25TH AVE NW,SGL,2,False,GALV,PCC,2009-04-13T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKW,GOOD,GOOD,2009-08-12T00:00:00,47.6867,-122.389,"{'latitude': '47.6867', 'longitude': '-122.389', 'needs_recoding': False}"
517945,517945,16,20488,84.5,-37,BKR-427,BKR,S JACKSON ST 0050 BLOCK S SIDE (  65) 65 FT E/O 5TH AVE S,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5991,-122.3273,"{'latitude': '47.5991', 'longitude': '-122.3273', 'needs_recoding': False}"
517946,517946,16,22762,275,-27,BKR-2571,BKR,SW ROXBURY ST 0160 BLOCK N SIDE ( 252) 35 FT E/O 17TH AVE SW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-12T00:00:00,47.5174,-122.3563,"{'latitude': '47.5174', 'longitude': '-122.3563', 'needs_recoding': False}"
517947,517947,16,13736,18,17,BKR-1246,BKR,YALE AVE 0160 BLOCK SW SIDE (   5) 5 FT NW/O MELROSE AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RLTYP,GOOD,GOOD,,47.6157,-122.328,"{'latitude': '47.6157', 'longitude': '-122.328', 'needs_recoding': False}"
517948,517948,16,13736,31,17,BKR-1247,BKR,YALE AVE 0160 BLOCK SW SIDE (  18) 18 FT NW/O MELROSE AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RLTYP,GOOD,GOOD,,47.6158,-122.328,"{'latitude': '47.6158', 'longitude': '-122.328', 'needs_recoding': False}"
517950,517950,16,13355,49,-34,BKR-2060,BKR,WALL ST 0010 BLOCK SE SIDE (  24) 24 FT NE/O 1ST AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-16T00:00:00,47.6147,-122.3485,"{'latitude': '47.6147', 'longitude': '-122.3485', 'needs_recoding': False}"
517951,517951,16,14298,74,-17,BKR-2151,BKR,E LOUISA ST 0010 BLOCK S SIDE (  61) 50 FT W/O EASTLAKE AVE E,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.642,-122.3261,"{'latitude': '47.642', 'longitude': '-122.3261', 'needs_recoding': False}"
517952,517952,16,12595,303,27,BKR-1779,BKR,ROOSEVELT WAY NE 0415 BLOCK W SIDE ( 285) 13 FT S/O NE 42ND N ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6583,-122.3179,"{'latitude': '47.6583', 'longitude': '-122.3179', 'needs_recoding': False}"
517953,517953,16,12595,260,27,BKR-1780,BKR,ROOSEVELT WAY NE 0415 BLOCK W SIDE ( 242) 56 FT S/O NE 42ND N ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6582,-122.3179,"{'latitude': '47.6582', 'longitude': '-122.3179', 'needs_recoding': False}"
517954,517954,16,12595,187,-32,BKR-1781,BKR,ROOSEVELT WAY NE 0415 BLOCK E SIDE ( 187) 111 FT S/O NE 42ND N ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.658,-122.3177,"{'latitude': '47.658', 'longitude': '-122.3177', 'needs_recoding': False}"
517955,517955,16,12595,137,27,BKR-1782,BKR,ROOSEVELT WAY NE 0415 BLOCK W SIDE ( 119) 119 FT N/O NE 42ND S ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6579,-122.3179,"{'latitude': '47.6579', 'longitude': '-122.3179', 'needs_recoding': False}"
517956,517956,16,12595,48,-32,BKR-1783,BKR,ROOSEVELT WAY NE 0415 BLOCK E SIDE (  48) 48 FT N/O NE 42ND S ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6576,-122.3177,"{'latitude': '47.6576', 'longitude': '-122.3177', 'needs_recoding': False}"
517957,517957,16,12598,454,-27,BKR-1775,BKR,ROOSEVELT WAY NE 0430 BLOCK E SIDE ( 434) 52 FT S/O NE 45TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6611,-122.3176,"{'latitude': '47.6611', 'longitude': '-122.3176', 'needs_recoding': False}"
517958,517958,16,12602,187,-27,BKR-1770,BKR,ROOSEVELT WAY NE 0520 BLOCK E SIDE ( 164) 34 FT S/O NE 53RD ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6669,-122.3173,"{'latitude': '47.6669', 'longitude': '-122.3173', 'needs_recoding': False}"
517960,517960,16,12602,51,-27,BKR-410,BKR,ROOSEVELT WAY NE 0520 BLOCK E SIDE (  28) 28 FT N/O NE 52ND ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6666,-122.3173,"{'latitude': '47.6666', 'longitude': '-122.3173', 'needs_recoding': False}"
517962,517962,16,16835,257,-17,BKR-703,BKR,NE 45TH PL 0320 BLOCK SE SIDE ( 244) 153 FT SW/O NE BLAKELEY ST,SGL,2,False,GALV,PCC,2007-12-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-18T00:00:00,47.6616,-122.292,"{'latitude': '47.6616', 'longitude': '-122.292', 'needs_recoding': False}"
517963,517963,16,16839,61,-17,BKR-1613,BKR,NE 45TH ST 0020 BLOCK S SIDE (  48) 48 FT E/O 2ND AVE NE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6613,-122.327,"{'latitude': '47.6613', 'longitude': '-122.327', 'needs_recoding': False}"
517964,517964,16,16841,130,-17,BKR-1611,BKR,NE 45TH ST 0030 BLOCK S SIDE ( 117) 117 FT E/O LATONA AVE NE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6613,-122.3246,"{'latitude': '47.6613', 'longitude': '-122.3246', 'needs_recoding': False}"
517965,517965,16,16841,215,17,BKR-1628,BKR,NE 45TH ST 0030 BLOCK N SIDE ( 202) 36 FT W/O 4TH AVE NE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6614,-122.3242,"{'latitude': '47.6614', 'longitude': '-122.3242', 'needs_recoding': False}"
517966,517966,16,16850,171,27,BKR-1649,BKR,NE 45TH ST 0120 BLOCK N SIDE ( 148) 91 FT W/O BROOKLYN AVE NE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-28T00:00:00,47.6614,-122.3147,"{'latitude': '47.6614', 'longitude': '-122.3147', 'needs_recoding': False}"
517969,517969,16,18960,37,-27,BKR-2436,BKR,NW 85TH ST 0060 BLOCK N SIDE (  14) 14 FT W/O 6TH AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-03T00:00:00,47.6907,-122.3635,"{'latitude': '47.6907', 'longitude': '-122.3635', 'needs_recoding': False}"
517970,517970,16,18968,77,27,BKR-2268,BKR,NW 85TH ST 0140 BLOCK S SIDE (  54) 54 FT W/O 14TH AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-03T00:00:00,47.6905,-122.3744,"{'latitude': '47.6905', 'longitude': '-122.3744', 'needs_recoding': False}"
517971,517971,16,15702,55,34,BKR-2558,BKR,N 55TH ST 0210 BLOCK N SIDE (  25) 25 FT E/O MERIDIAN AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-18T00:00:00,47.6688,-122.3334,"{'latitude': '47.6688', 'longitude': '-122.3334', 'needs_recoding': False}"
